Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez
38976,09417;34618,90477;31992,70422;36339,82407;34946,86786;31668,10408;30626,41591;29459,92404;36042,55656;38621,67895;44209,27281;47240,07821
36045,41964;33660,0729;33486,62923;34247,96943;34846,24977;31367,87463;26201,26837;25307,06207;32458,1083;38276,03392;47774,79844;50899,00094
41024,09231;32466,80371;32634,5434;33774,69346;41718,01912;41825,17008;35097,60906;31255,73956;35990,10121;39715,69887;51263,11448;55087,12292
43745,47207;34172,25601;34405,13621;39670,37488;40033,71557;35536,78651;33754,72259;30531,04969;33688,51591;36911,16467;44680,36468;46769,41899
38589,49625;29956,21079;29750,2864;31130,5905;30049,04048;27943,55642;24955,09286;25724,9163;33193,76209;39517,60929;45543,51307;51353,75223
43660,86557;37295,12262;39292,98559;39444,3296;38742,17623;38576,87859;34922,56453;31917,83879;35082,35969;38439,62356;46031,42385;50409,79999
44176,28037;35577,42578;36769,79025;38270,89279;40662,68548;38972,72758;30301,05505;28970,65433;35845,18423;39965,90898;45154,62193;51501,78728
51153,45341;40212,24925;37654,65524;43329,22945;44068,48559;41535,26215;35062,28978;31928,22399;34375,40241;39911,90304;52968,45413;57682,7751
53984,37177;40899,09823;38153,84948;44199,09857;44336,68107;42463,19255;42954,86203;35780,9903;40778,95999;47239,76009;55831,98132;54995,51718
42454,31203;32332,5241;33058,7258;33801,63041;39082,06441;38241,9282;34396,69087;30134,90356;34843,3298;38478,98957;44683,09633;45227,62399
35637,2474;30787,80662;30046,37739;33044,21282;33461,96241;34401,2646;32793,51336;27248,29876;33552,99659;40526,35162;45438,57868;45243,62985
35338,21794;30711,02731;30810,28426;32508,67738;35097,02639;32956,16457;31249,12205;30410,26387;36735,8593;44937,65395;49956,93321;52469,53208
43645,23392;37793,49575;33867,79823;37572,62398;41285,07989;39605,26272;32447,74776;30288,80854;37915,01864;43654,5104;49930,68808;57540,39013
48370,90139;38976,06996;35280,37577;36822,35374;40016,19214;37998,06986;30688,58511;26465,73751;31966,6547;39902,83347;46161,62468;49557,33456
44126,39073;41123,43664;37770,02942;34914,10183;31729,52611;28624,91053;26393,21801;28983,0973;33522,39689;41307,47976;53788,62515;59687,06587
56165,82873;50072,55459;43971,79891;44210,15466;48126,41593;41095,39146;35183,68345;34746,89197;40280,06368;49747,95333;54507,08545;54312,07609
46473,35506;35853,14053;34586,74249;35301,74441;42303,99487;41071,26905;38063,54113;38734,64604;42101,7249;49664,3584;55721,9095;54867,43201
50041,23828;38962,6137;34940,19532;36082,29419;40058,93659;36743,23102;32768,83889;32578,98785;39612,56541;52010,88461;60542,55028;58561,66129
48422,01126;37311,78662;29735,73656;32475,81765;34849,44233;36573,06022;35030,36034;35147,01423;36531,76263;44290,90687;53316,60482;59843,75219
50581,40119;40534,70149;34243,65749;41221,5793;43339,12631;39768,94232;31744,02356;29515,04786;35436,68221;41559,83475;47530,92608;49761,59432
46844,98226;37620,46445;32250,90461;33496,6929;38624,88044;37397,84057;33956,67315;31649,18935;33048,85239;35857,75682;43749,78647;46817,86656
43619,47742;39806,27315;36674,08904;43406,03202;44188,85043;36464,33327;28962,62275;28517,03802;33406,42647;38335,86191;46844,20068;48932,75054
47234,3947;36523,23609;33346,33373;35258,52631;37948,10611;34794,8531;32163,66887;30520,70755;33778,74111;40429,22199;51447,81503;55759,57934
50153,48029;39557,74227;35394,04171;37719,52673;39569,03093;34611,52143;30562,09507;27116,19061;29391,28889;39012,75662;45730,82637;46971,81595
39689,83821;35798,04023;33577,50031;36649,03343;36951,32457;34819,01361;30074,4536;28695,83699;34303,12945;39900,02043;48118,8918;55926,8915
55916,62701;41183,2748;36054,76723;42555,83581;42458,35305;37626,74973;32901,58578;30167,28662;37950,11742;44067,31655;54537,91184;61182,42422
61734,87488;48520,7531;40509,29618;41618,65354;46197,05166;42296,39546;32857,91064;30169,88574;33022,25963;35922,05932;43627,7966;47467,65109
49484,50108;40311,83168;36113,5104;38088,89824;35457,13474;29233,21818;23950,4021;27005,79572;35846,89051;38471,29618;43990,36586;45049,90697
40268,2709;31463,90941;31021,83728;34108,46467;34182,36779;29477,46083;25902,01304;29687,1211;32249,97422;37113,92839;46862,3661;46542,38573
38005,50198;30421,62595;28917,83973;29699,22516;30432,86347;25704,35865;24066,38024;28756,2689;32294,55186;36417,31193;44853,7671;49290,39741
39095,70243;34979,4457;32958,6594;35412,34456;35771,44021;33392,99901;27957,97853;27575,50132;35927,42531;41012,14307;45558,27304;45881,60072
34781,91742;29544,96904;30466,7237;34381,14895;36473,94256;36573,70336;29893,69123;31869,71878;39088,562;46456,38264;55038,38354;57336,44584
40382,80432;33328,81449;33222,35163;36053,48726;35545,86332;30231,90318;26932,07685;26142,2837;34763,10983;43285,8412;49553,05283;51883,89207
36919,46046;29410,30464;29355,66766;36689,51016;40509,51189;38365,54908;35786,13851;33411,99333;39504,49374;46857,32096;57189,7672;63569,00696
50101,05047;43482,32863;40161,90686;45249,40878;45163,73029;39280,73212;33630,72;31519,55389;37202,06257;39879,23579;42433,39169;46705,46545
34929,54674;30267,49339;29792,89068;37353,7436;42587,39098;36562,43708;28463,50944;31481,3959;33761,07123;37214,23655;45484,14425;49242,76978
38445,02656;34265,50203;31598,71951;36751,14087;38891,25484;35451,59749;29790,55907;31275,92074;36989,94881;43145,97585;48132,15752;50416,49222
36536,13202;32813,96747;32947,61639;29926,90564;31556,79523;29199,28546;29591,20598;30203,84606;35332,7361;38794,82922;45946,29661;50791,26661
39998,20595;36368,72837;34487,01452;34692,31785;36285,87152;34179,67745;32297,48428;30320,42077;36253,52416;38815,4554;43727,86081;44548,74293
37034,94692;32178,15637;31241,62247;31124,68944;30708,20691;28061,1592;26230,56075;26440,43303;31131,18669;39488,12681;49511,52702;52512,51193
39444,1264;31602,97772;30584,0635;33947,7195;36574,36018;35676,31972;31163,99339;30096,22504;36257,50898;42978,49584;51344,21182;51519,82137
37274,58331;28685,21801;27079,55224;28333,68204;30249,58371;28999,09488;24666,8302;25627,22481;33125,83787;39079,98267;44893,99788;48223,04307
38683,11987;32672,37389;29991,00656;35741,42193;38150,24727;35910,40063;31739,49516;32206,85358;37872,95077;44246,71929;50941,6593;53190,99875
44788,61323;36890,93926;32813,10335;39471,25781;43506,22278;40929,71609;37480,86403;33063,60288;39506,30348;48467,44403;55124,60994;63007,10044
53542,93521;39358,87569;32905,9494;34026,98235;35386,6328;30336,68658;26527,12103;29213,79077;32307,5346;40685,97993;53421,41963;55778,61498
50204,91801;35203,05329;30870,08984;37291,68398;38194,31706;38114,40728;34623,91387;32170,85799;36338,43027;40922,94508;49638,12408;51268,13524
46341,54838;37621,97696;35057,37138;40571,99809;40103,97941;38279,17791;33052,70736;32366,02214;38085,56935;41123,14106;46094,60707;52141,42517
54349,08631;44568,74218;38184,87878;40192,51535;39448,6019;38980,14671;31195,05023;28532,63374;33904,95103;38346,00009;43443,58335;44333,81838
40415,18622;35507,80392;34710,03759;38847,8104;40546,78726;37921,59799;35956,63583;32453,54447;36909,50745;41641,39166;53520,07532;58538,35709
55662,86116;52254,57602;50234,87422;50237,58088;51911,32881;47060,82531;41124,13591;33392,07865;39547,11911;43869,8213;53490,95616;65642,77308
64819,22042;48681,78269;39926,57665;42843,27723;40841,337;38862,06458;35166,11919;35665,2221;41389,67386;46778,67152;56739,49948;65903,49175
61569,84232;44208,32039;37859,74669;35076,07344;36136,3597;34274,45128;29938,14394;29542,03098;35268,68553;41406,92112;50006,53473;55306,35927
45064,61431;36048,81711;31163,85924;32135,21315;37051,55332;41567,48234;36754,00926;32005,1118;41043,1742;49218,75838;54708,03554;60336,14995
50993,18401;39417,49245;35275,93774;38825,21625;39595,56856;36857,16889;31086,56431;27934,20368;33957,19885;42641,92985;50961,34597;52000,46828
41497,80917;31160,52925;31005,96225;36381,41076;35919,66109;28794,12128;26288,27708;28624,55259;36686,2095;46299,38637;54500,67731;56737,129
44271,43205;27728,38546;27608,24223;26313,36709;27732,65682;26570,15063;22476,06127;25452,42017;33090,3941;44524,99245;52174,16145;48361,79898
36191,83173;30794,74923;29366,01005;33180,60927;37405,58145;33683,8072;30469,67817;32441,47684;37601,84808;44932,00039;55194,2193;58894,74086
44242,06388;33142,40742;30735,51843;33219,27992;32533,65639;30579,90088;31031,31599;32239,80145;36807,57177;39521,00472;47300,25979;48627,20456
37702,50561;27235,69604;26940,41925;30677,79455;33600,66663;31333,12916;28450,68701;28443,36759;35036,00344;41479,46947;51523,69881;53834,12764
48033,29289;38822,00541;35979,76105;39102,59824;40677,90372;36025,55991;29172,76476;26980,35451;34047,97369;39461,43118;49403,03194;58685,46609
56516,21118;38435,49923;33807,01959;33673,09423;39042,9691;34596,52802;29657,99554;30669,64905;35394,75968;45141,91575;60005,43842;67013,57122
69282,70589;49063,5173;44117,45502;46982,83255;52147,26522;47419,31329;40122,35835;32868,32704;39104,39567;48830,33871;54649,2513;54566,9609
47784,56927;36566,01697;32601,46752;32438,27841;34574,92046;31227,11672;28207,97652;25127,24914;28943,76671;38476,73415;48387,70151;49715,60596
48668,57666;40457,0104;35834,82333;44113,22642;45542,55494;45261,02443;35460,75286;33093,19508;43773,49758;48998,40865;58198,67382;65675,32422
57867,79926;42050,80199;38111,53948;45467,74432;46124,8526;42355,75017;36583,31864;37415,00049;40994,22593;46907,55446;58480,28796;66977,44167
56705,59085;39210,02156;35509,39458;38798,59705;33986,69419;30174,37629;25188,17723;24473,9405;28874,82458;33127,64506;43658,26256;47984,5487
43305,4195;34502,07231;32760,78149;36101,9539;40951,03655;38758,93989;30990,33149;29917,69954;33814,35891;43118,73444;55694,27205;59815,63622
54607,99081;43340,97237;36265,16201;37257,76292;38527,15919;37115,56619;30549,16569;28971,53054;30674,54324;35400,02521;45960,21021;48469,79066
38747,53995;30723,75649;28721,86796;33345,98808;35458,415;33635,54316;28751,98768;27367,59857;35204,83457;42469,2052;52950,73046;56943,47724
44300,95275;34550,76921;31691,88294;37358,6894;38312,02546;35332,65135;30848,87679;31852,35303;33870,36694;40343,95748;53198,69362;57118,72392
44676,41349;37323,85769;34478,51154;37898,30154;36113,07146;32371,40642;29032,86939;28110,59919;33999,70074;39869,27913;50581,6005;56882,50025
52791,78142;41777,25366;36488,81784;33133,20424;29749,94818;26257,10518;22859,26511;26004,47065;33943,20212;43421,78856;56488,60006;62608,5295
55296,98766;44615,13991;44451,90743;46274,73866;44894,33681;43309,98182;35328,59294;31419,60656;35837,26784;42195,80345;52424,40099;67472,03701
65147,42383;42293,64243;36602,86965;39334,70133;42383,2182;36479,72477;30903,66729;28371,75335;33136,97175;38394,71375;44263,86177;45974,23034
43840,93057;35078,98521;33066,92711;35555,98829;40283,27137;41878,06269;31764,32888;32260,17657;38316,75064;49163,79191;59368,53435;63243,78989
58833,67204;48960,00181;44053,8516;50463,04007;53672,10937;50047,1433;37570,81345;34729,85177;39519,20681;50827,99342;56669,80681;57787,65933
51314,50123;34318,5298;33292,77512;35337,26485;35809,64298;34470,97335;31966,93431;32611,44246;37849,33894;46481,73928;53400,01425;64245,41246
67154,89235;54453,15713;46197,89546;53208,4599;65769,62249;62622,58946;47960,7351;41951,20541;44488,18505;53695,65626;59031,79814;58805,88951
56298,43188;46497,51858;42423,23745;45729,38568;50975,73325;48024,13844;34434,03613;30063,04028;38834,17956;49204,59815;57492,08392;64833,1835
60774,14431;43871,23222;40784,94026;46320,383;47484,70467;42237,32831;30706,64362;29600,32471;33257,23618;38725,83845;46188,41255;54542,17829
55746,93897;37939,76244;36084,30117;41301,69796;42706,39062;36805,71971;29824,13061;31202,00319;36354,60922;41694,94099;50414,92749;56398,65843
59590,57325;47043,55203;40883,08851;44565,81191;46315,5832;38999,53039;30611,3459;29979,37838;36378,4549;46408,16725;49643,06547;55435,26954
52939,77627;34603,71154;29638,92438;31521,62466;33267,23562;30192,80715;25849,31957;28217,86136;35926,39389;47449,52384;59568,11819;71724,4624
70988,37082;55116,68267;46170,21015;48062,89724;45590,25143;42203,00121;41487,82559;37889,14023;46530,71823;55897,55878;62058,74293;70274,7812
76114,98029;57770,01961;46335,71974;54687,41304;54927,00015;42735,12231;31296,05638;31919,87431;37183,6585;45708,55188;54860,92164;64600,80472
60149,57765;40694,16854;35130,12699;39038,05266;41032,03086;35109,06738;28393,69362;26592,09992;35110,13075;39796,96328;46805,16005;50443,36635
42904,8528;36480,8388;32508,62324;36640,96903;35317,38198;30692,48836;28912,04829;29402,00644;35909,40213;42782,87694;52788,02506;55580,22827
42485,38071;30399,41391;28346,27684;29567,93792;33554,4831;30501,84827;26226,5863;28443,52167;34030,70483;39366,47654;45288,78202;47396,80046
32857,31356;27644,67063;26404,39959;29970,45513;30782,18941;27697,96426;24591,42557;24536,39842;28498,48232;32574,14042;42163,71819;44494,0167
34299,94805;30889,77881;28174,69941;30843,25354;35778,9955;36238,15275;31801,98914;29915,07136;34607,5659;40698,85144;49102,52575;50187,33765
35530,2325;32918,05194;31759,64026;33345,80852;33919,834;33537,71834;29826,95249;25365,132;29256,9978;36406,97352;47721,68949;50170,74362
38597,20876;28963,07623;24952,70678;27418,00782;30729,1641;30372,28923;26541,74662;26637,27195;31798,37086;40635,06566;52378,1363;61968,60075
50217,17095;35388,46833;31926,37601;42290,43068;47543,55646;44207,2553;36966,55125;33255,32416;39894,64074;48907,56943;61547,26131;67024,72128
52936,46183;39934,94249;36099,6113;40586,71292;46452,63921;46219,20745;41881,69224;35675,89789;42527,10064;52136,77543;63694,78139;68816,97155
51869,3719;36705,7381;31829,72978;35995,31963;38209,28277;36034,54117;29264,02335;27626,15349;33592,13457;40380,89118;44827,89234;46673,6164
39737,41451;30636,66011;26638,45352;27373,39112;29968,71702;28490,45811;24247,05117;26167,59096;33478,20886;38841,7529;46995,32661;46944,64061
42129,61191;31176,47757;26356,29889;31049,67652;31865,94333;29996,82025;28929,32737;29784,31493;34011,47157;36493,47948;43011,1698;47647,91963
42836,36263;33493,15735;28340,76807;30424,88134;31016,61931;26366,13903;23496,08664;25181,96357;33109,80307;38810,79874;45747,21042;48337,32759
37924,98677;29735,25791;27644,41431;31657,10926;32089,20749;29390,84964;28120,2988;27648,03744;32751,57525;39138,30724;51351,99351;58006,20988
42394,2791;36167,3512;34690,47525;35765,07958;37692,35762;36231,78833;29309,33481;28378,88159;36025,34356;41247,46177;48057,35799;53290,95934
42828,08401;34390,56543;32682,16586;36289,19357;36454,43392;34390,51055;30093,2793;31384,47344;36614,46276;44521,44851;54442,37325;63248,56281
51888,92299;37538,38872;35842,36345;39095,00315;38497,09013;34904,70601;33274,11135;35701,01883;39098,45066;44334,74074;53562,23097;58474,89779
50463,31022;45365,34343;42339,58205;44240,21662;45737,20465;41878,84443;37495,84448;34856,321;38154,93407;44211,98186;52395,48887;53514,81057
46738,71439;43579,74219;45392,78467;52081,14367;56756,79067;58852,40634;49043,05363;39449,47634;40986,33918;45151,0731;48443,07621;52214,04646
44828,75945;36506,89716;33711,29518;34098,77153;36150,78281;32846,22341;33683,04153;34445,09471;43988,22648;54641,68041;59522,58912;58948,95973
44275,53488;38858,39878;37874,54383;39822,72128;38099,26718;38146,27776;33899,51478;31386,34142;37850,09787;43788,09774;51042,07027;55286,34365
41458,06602;32125,05004;30974,08903;34530,46062;34507,23213;33454,78644;31760,70352;32307,72292;38091,90851;47827,65127;61588,34698;67976,84435
40810,96949;31189,24244;30769,27692;35189,83184;37329,5958;37946,50103;33917,45408;30254,76792;36980,27999;42222,05418;50319,99701;57950,90359
41278,65748;34020,79888;30179,26476;32849,60414;33239,74213;30845,02105;27846,46731;28905,16017;36288,90481;47470,76787;56084,90334;54940,74198
40351,78721;35155,84835;33332,63726;36671,30723;35726,1823;31897,71817;25445,14412;24914,23108;30444,50069;38657,68666;47339,0273;49683,29894
35163,96069;28894,26756;25767,49457;28504,88845;31759,10898;30473,7969;28789,33278;29873,726;32218,58964;39869,2773;54368,53014;63945,07537
56917,44105;44481,15433;34888,71576;30517,6448;31356,75233;30593,26045;28231,07705;31011,45344;34880,55616;42014,87644;50312,33073;53798,93979
41248,19064;27056,85867;25123,36691;26158,88836;26796,64255;25891,33918;22955,25224;25067,82107;30051,48937;37457,51877;45481,28314;50102,70326
43247,45128;34829,7404;30516,64947;34314,16891;40360,04633;36943,4108;29846,38773;28068,54021;32635,83693;41374,8775;49336,80071;52613,57186
43229,88343;34756,70026;30628,83437;33624,36792;42391,37268;39281,65006;33625,96782;31808,75214;38696,18307;49367,2773;56349,09995;59702,97703
45868,28409;34408,048;30901,89305;34207,86303;38822,1331;35176,977;27286,35617;29212,15103;34402,28054;41053,54665;47582,41068;51461,04286
42070,60526;31283,0995;26971,886;29929,80719;31453,42407;28905,13523;24056,07456;26073,85044;33272,17524;36022,07625;41018,98179;43872,1325
43522,96734;35254,78612;30501,50025;30445,52302;32578,09454;33043,64897;29833,52068;27157,37371;33467,95411;39319,13318;47889,12308;55852,11273
58442,07709;43499,32236;37048,75472;40693,51918;42250,76088;41130,74967;33298,3238;32743,98947;36747,58843;39865,26573;45167,82667;51341,49214
53908,46769;44636,28592;37901,97962;37164,73377;38831,84945;36772,80937;28429,36941;25291,36163;30363,20878;33831,38151;42444,65067;49491,35367
58420,76766;52452,88368;42355,86727;45029,47667;50176,1158;41756,05742;33059,44509;33337,83034;38267,29117;45005,32583;59642,47475;66373,71062
66546,88906;47334,52476;41496,24184;42837,3027;45614,4214;43173,79276;34921,10328;31238,51608;35526,3798;42607,28846;50900,34662;56670,99728
